,cust_id,country,invoice_num
2942,16319,United Kingdom,3
2943,16320,Unspecified,56
2944,16321,Australia,16
2945,16322,United Kingdom,37
2946,16323,United Kingdom,1
2947,16324,United Kingdom,118
2948,16325,United Kingdom,20
2949,16326,United Kingdom,320
2950,16327,United Kingdom,319
2951,16330,United Kingdom,41
2952,16332,United Kingdom,154
2953,16333,United Kingdom,45
2954,16337,United Kingdom,10
2955,16338,United Kingdom,11
2956,16339,United Kingdom,20
2957,16340,United Kingdom,153
2958,16341,United Kingdom,84
2959,16342,United Kingdom,15
2960,16343,United Kingdom,47
2961,16344,United Kingdom,2
2962,16345,United Kingdom,38
2963,16347,United Kingdom,92
2964,16348,United Kingdom,235
2965,16349,United Kingdom,9
2966,16350,United Kingdom,60
2967,16351,United Kingdom,8
2968,16352,United Kingdom,28
2969,16353,United Kingdom,94
2970,16354,United Kingdom,39
2971,16356,United Kingdom,32
2972,16357,United Kingdom,34
2973,16358,United Kingdom,110
2974,16359,United Kingdom,70
2975,16360,United Kingdom,671
2976,16361,United Kingdom,106
2977,16362,United Kingdom,90
2978,16363,United Kingdom,5
2979,16364,United Kingdom,53
2980,16365,United Kingdom,51
2981,16366,United Kingdom,18
2982,16367,United Kingdom,130
2983,16368,United Kingdom,76
2984,16369,United Kingdom,118
2985,16370,United Kingdom,228
2986,16372,United Kingdom,97
2987,16374,United Kingdom,111
2988,16376,United Kingdom,128
2989,16377,United Kingdom,5
2990,16378,United Kingdom,23
2991,16379,United Kingdom,109
2992,16380,United Kingdom,32
2993,16383,United Kingdom,102
2994,16384,United Kingdom,33
2995,16385,United Kingdom,59
2996,16386,United Kingdom,88
2997,16387,United Kingdom,4
2998,16389,United Kingdom,35
2999,16392,United Kingdom,45
3000,16393,United Kingdom,358
3001,16394,United Kingdom,100
3002,16395,United Kingdom,210
3003,16398,United Kingdom,86
3004,16399,United Kingdom,73
3005,16400,United Kingdom,29
3006,16401,United Kingdom,198
3007,16402,United Kingdom,60
3008,16403,United Kingdom,15
3009,16404,United Kingdom,23
3010,16405,United Kingdom,5
3011,16406,United Kingdom,63
3012,16407,United Kingdom,172
3013,16409,United Kingdom,232
3014,16411,United Kingdom,45
3015,16412,United Kingdom,35
3016,16413,United Kingdom,31
3017,16414,United Kingdom,7
3018,16415,United Kingdom,54
3019,16416,United Kingdom,73
3020,16418,United Kingdom,102
3021,16419,United Kingdom,52
3022,16422,United Kingdom,399
3023,16423,United Kingdom,18
3024,16424,United Kingdom,6
3025,16425,United Kingdom,21
3026,16426,United Kingdom,372
3027,16427,United Kingdom,9
3028,16428,United Kingdom,1
3029,16429,United Kingdom,2
3030,16430,United Kingdom,6
3031,16431,United Kingdom,83
3032,16432,United Kingdom,8
3033,16433,United Kingdom,17
3034,16434,United Kingdom,109
3035,16438,United Kingdom,132
3036,16440,United Kingdom,282
3037,16441,United Kingdom,24
3038,16442,United Kingdom,174
3039,16444,United Kingdom,86
3040,16445,United Kingdom,63
3041,16446,United Kingdom,4
3042,16447,United Kingdom,36
3043,16448,United Kingdom,20
3044,16449,United Kingdom,43
3045,16450,United Kingdom,11
3046,16451,United Kingdom,14
3047,16454,United Kingdom,3
3048,16455,United Kingdom,99
3049,16456,United Kingdom,111
3050,16457,United Kingdom,9
3051,16458,United Kingdom,202
3052,16460,United Kingdom,135
3053,16461,United Kingdom,33
3054,16462,United Kingdom,4
3055,16463,United Kingdom,85
3056,16464,United Kingdom,236
3057,16466,United Kingdom,148
3058,16468,United Kingdom,2
3059,16469,United Kingdom,182
3060,16470,United Kingdom,171
3061,16471,United Kingdom,13
3062,16473,United Kingdom,19
3063,16474,United Kingdom,368
3064,16475,United Kingdom,28
3065,16477,United Kingdom,146
3066,16478,United Kingdom,17
3067,16479,United Kingdom,35
3068,16480,United Kingdom,53
3069,16482,United Kingdom,18
3070,16483,United Kingdom,19
3071,16484,United Kingdom,26
3072,16485,United Kingdom,42
3073,16488,United Kingdom,31
3074,16491,United Kingdom,39
3075,16493,United Kingdom,62
3076,16494,United Kingdom,50
3077,16495,United Kingdom,97
3078,16496,United Kingdom,97
3079,16497,United Kingdom,136
3080,16498,United Kingdom,16
3081,16499,United Kingdom,22
3082,16500,United Kingdom,11
3083,16503,United Kingdom,86
3084,16504,United Kingdom,86
3085,16505,United Kingdom,4
3086,16506,United Kingdom,3
3087,16509,United Kingdom,13
3088,16510,United Kingdom,13
3089,16511,United Kingdom,169
3090,16513,United Kingdom,35
3091,16515,United Kingdom,113
3092,16516,United Kingdom,6
3093,16517,United Kingdom,17
3094,16518,United Kingdom,42
3095,16519,United Kingdom,13
3096,16520,United Kingdom,157
3097,16523,United Kingdom,298
3098,16525,United Kingdom,200
3099,16526,United Kingdom,15
3100,16527,United Kingdom,14
3101,16528,United Kingdom,17
3102,16529,United Kingdom,30
3103,16531,United Kingdom,77
3104,16532,United Kingdom,4
3105,16533,United Kingdom,181
3106,16535,United Kingdom,31
3107,16536,United Kingdom,56
3108,16539,United Kingdom,45
3109,16542,United Kingdom,5
3110,16545,United Kingdom,3
3111,16546,United Kingdom,31
3112,16549,United Kingdom,981
3113,16550,United Kingdom,261
3114,16551,United Kingdom,32
3115,16552,United Kingdom,17
3116,16553,United Kingdom,86
3117,16554,United Kingdom,74
3118,16555,United Kingdom,17
3119,16556,United Kingdom,207
3120,16557,United Kingdom,11
3121,16558,United Kingdom,474
3122,16560,United Kingdom,58
3123,16561,United Kingdom,31
3124,16563,United Kingdom,19
3125,16565,United Kingdom,3
3126,16566,United Kingdom,19
3127,16567,United Kingdom,35
3128,16569,United Kingdom,5
3129,16570,United Kingdom,133
3130,16571,United Kingdom,106
3131,16572,United Kingdom,58
3132,16573,United Kingdom,46
3133,16574,United Kingdom,28
3134,16579,United Kingdom,1
3135,16581,United Kingdom,11
3136,16582,United Kingdom,6
3137,16583,United Kingdom,14
3138,16584,United Kingdom,31
3139,16586,United Kingdom,8
3140,16587,United Kingdom,13
3141,16589,United Kingdom,33
3142,16591,United Kingdom,10
3143,16592,United Kingdom,222
3144,16593,United Kingdom,27
3145,16594,United Kingdom,53
3146,16595,United Kingdom,85
3147,16596,United Kingdom,12
3148,16597,United Kingdom,7
3149,16598,United Kingdom,11
3150,16600,United Kingdom,62
3151,16601,United Kingdom,31
3152,16602,United Kingdom,32
3153,16603,United Kingdom,34
3154,16607,United Kingdom,174
3155,16609,United Kingdom,280
3156,16610,United Kingdom,6
3157,16611,United Kingdom,11
3158,16612,United Kingdom,66
3159,16613,United Kingdom,30
3160,16614,United Kingdom,26
3161,16616,United Kingdom,33
3162,16617,United Kingdom,5
3163,16618,United Kingdom,97
3164,16619,United Kingdom,16
3165,16620,United Kingdom,9
3166,16621,United Kingdom,29
3167,16623,United Kingdom,5
3168,16624,United Kingdom,48
3169,16625,United Kingdom,23
3170,16626,United Kingdom,184
3171,16627,United Kingdom,20
3172,16628,United Kingdom,119
3173,16629,United Kingdom,64
3174,16633,United Kingdom,153
3175,16634,United Kingdom,9
3176,16637,United Kingdom,72
3177,16638,United Kingdom,95
3178,16639,United Kingdom,52
3179,16641,United Kingdom,12
3180,16642,United Kingdom,35
3181,16643,United Kingdom,27
3182,16644,United Kingdom,62
3183,16647,United Kingdom,14
3184,16648,United Kingdom,21
3185,16650,United Kingdom,24
3186,16652,United Kingdom,123
3187,16653,United Kingdom,76
3188,16654,United Kingdom,31
3189,16655,United Kingdom,261
3190,16656,United Kingdom,80
3191,16657,United Kingdom,208
3192,16658,United Kingdom,8
3193,16659,United Kingdom,2
3194,16660,United Kingdom,17
3195,16665,United Kingdom,9
3196,16666,United Kingdom,32
3197,16667,United Kingdom,53
3198,16668,United Kingdom,20
3199,16669,United Kingdom,161
3200,16670,United Kingdom,262
3201,16671,United Kingdom,6
3202,16672,United Kingdom,117
3203,16674,United Kingdom,98
3204,16676,United Kingdom,92
3205,16678,United Kingdom,170
3206,16679,United Kingdom,3
3207,16680,United Kingdom,10
3208,16681,United Kingdom,44
3209,16682,United Kingdom,30
3210,16684,United Kingdom,281
3211,16685,United Kingdom,62
3212,16686,United Kingdom,588
3213,16688,United Kingdom,62
3214,16689,United Kingdom,16
3215,16690,United Kingdom,13
3216,16692,United Kingdom,3
3217,16693,United Kingdom,60
3218,16696,United Kingdom,10
3219,16697,United Kingdom,21
3220,16698,United Kingdom,5
3221,16700,United Kingdom,312
3222,16701,United Kingdom,154
3223,16705,United Kingdom,284
3224,16706,United Kingdom,123
3225,16708,United Kingdom,27
3226,16709,United Kingdom,79
3227,16710,United Kingdom,402
3228,16711,United Kingdom,22
3229,16712,United Kingdom,447
3230,16713,United Kingdom,632
3231,16714,United Kingdom,94
3232,16715,United Kingdom,19
3233,16716,United Kingdom,3
3234,16717,United Kingdom,236
3235,16718,United Kingdom,45
3236,16719,United Kingdom,203
3237,16720,United Kingdom,27
3238,16721,United Kingdom,37
3239,16722,United Kingdom,228
3240,16723,United Kingdom,43
3241,16725,United Kingdom,152
3242,16726,United Kingdom,185
3243,16727,United Kingdom,46
3244,16728,United Kingdom,269
3245,16729,United Kingdom,668
3246,16730,United Kingdom,84
3247,16732,United Kingdom,28
3248,16734,United Kingdom,53
3249,16735,United Kingdom,128
3250,16737,United Kingdom,1
3251,16738,United Kingdom,1
3252,16739,United Kingdom,16
3253,16742,United Kingdom,4
3254,16743,United Kingdom,193
3255,16744,United Kingdom,242
3256,16745,United Kingdom,358
3257,16746,United Kingdom,452
3258,16747,United Kingdom,45
3259,16748,United Kingdom,69
3260,16750,United Kingdom,95
3261,16751,United Kingdom,25
3262,16752,United Kingdom,9
3263,16753,United Kingdom,34
3264,16754,United Kingdom,2
3265,16755,United Kingdom,176
3266,16756,United Kingdom,13
3267,16757,United Kingdom,7
3268,16758,United Kingdom,22
3269,16759,United Kingdom,43
3270,16761,United Kingdom,13
3271,16762,United Kingdom,89
3272,16763,United Kingdom,24
3273,16764,United Kingdom,718
3274,16765,United Kingdom,1
3275,16766,United Kingdom,34
3276,16767,United Kingdom,222
3277,16768,United Kingdom,58
3278,16769,United Kingdom,40
3279,16770,United Kingdom,146
3280,16771,United Kingdom,255
3281,16773,United Kingdom,26
3282,16774,United Kingdom,49
3283,16775,United Kingdom,158
3284,16776,United Kingdom,76
3285,16777,United Kingdom,50
3286,16778,United Kingdom,16
3287,16779,United Kingdom,344
3288,16780,United Kingdom,60
3289,16781,United Kingdom,19
3290,16782,United Kingdom,197
3291,16784,United Kingdom,3
3292,16788,United Kingdom,155
3293,16789,United Kingdom,5
3294,16790,United Kingdom,95
3295,16791,United Kingdom,322
3296,16792,United Kingdom,12
3297,16793,United Kingdom,16
3298,16794,United Kingdom,287
3299,16795,United Kingdom,66
3300,16796,United Kingdom,18
3301,16800,United Kingdom,164
3302,16801,United Kingdom,121
3303,16803,United Kingdom,24
3304,16804,United Kingdom,60
3305,16805,United Kingdom,98
3306,16806,United Kingdom,103
3307,16807,United Kingdom,67
3308,16808,United Kingdom,23
3309,16809,United Kingdom,150
3310,16810,United Kingdom,16
3311,16811,United Kingdom,28
3312,16812,United Kingdom,15
3313,16813,United Kingdom,449
3314,16814,United Kingdom,325
3315,16816,United Kingdom,28
3316,16817,United Kingdom,95
3317,16818,United Kingdom,191
3318,16820,United Kingdom,26
3319,16823,United Kingdom,38
3320,16824,United Kingdom,26
3321,16825,United Kingdom,28
3322,16826,United Kingdom,22
3323,16828,United Kingdom,8
3324,16829,United Kingdom,11
3325,16830,United Kingdom,23
3326,16832,United Kingdom,12
3327,16833,United Kingdom,47
3328,16834,United Kingdom,24
3329,16835,United Kingdom,10
3330,16836,United Kingdom,11
3331,16837,United Kingdom,166
3332,16838,United Kingdom,26
3333,16839,United Kingdom,298
3334,16841,United Kingdom,117
3335,16842,United Kingdom,64
3336,16843,United Kingdom,379
3337,16846,United Kingdom,11
3338,16847,United Kingdom,12
3339,16848,United Kingdom,14
3340,16849,United Kingdom,8
3341,16850,United Kingdom,19
3342,16851,United Kingdom,20
3343,16852,United Kingdom,9
3344,16855,United Kingdom,19
3345,16856,United Kingdom,2
3346,16858,United Kingdom,13
3347,16859,United Kingdom,72
3348,16861,United Kingdom,8
3349,16863,United Kingdom,28
3350,16866,United Kingdom,11
3351,16869,United Kingdom,129
3352,16871,United Kingdom,139
3353,16872,United Kingdom,7
3354,16873,United Kingdom,289
3355,16875,United Kingdom,123
3356,16877,United Kingdom,159
3357,16878,United Kingdom,6
3358,16880,United Kingdom,178
3359,16881,United Kingdom,1
3360,16882,United Kingdom,39
3361,16883,United Kingdom,38
3362,16884,United Kingdom,26
3363,16885,United Kingdom,101
3364,16887,United Kingdom,37
3365,16889,United Kingdom,135
3366,16891,United Kingdom,203
3367,16892,United Kingdom,101
3368,16893,United Kingdom,45
3369,16895,United Kingdom,69
3370,16897,United Kingdom,44
3371,16898,United Kingdom,163
3372,16899,United Kingdom,125
3373,16900,United Kingdom,82
3374,16902,United Kingdom,44
3375,16903,United Kingdom,60
3376,16904,United Kingdom,710
3377,16905,United Kingdom,209
3378,16906,United Kingdom,93
3379,16907,United Kingdom,151
3380,16909,United Kingdom,19
3381,16910,United Kingdom,547
3382,16912,United Kingdom,105
3383,16913,United Kingdom,8
3384,16914,United Kingdom,38
3385,16915,United Kingdom,57
3386,16916,United Kingdom,143
3387,16917,United Kingdom,9
3388,16918,United Kingdom,130
3389,16919,United Kingdom,327
3390,16921,United Kingdom,60
3391,16923,United Kingdom,696
3392,16924,United Kingdom,89
3393,16926,United Kingdom,14
3394,16927,United Kingdom,6
3395,16928,United Kingdom,213
3396,16929,United Kingdom,77
3397,16930,United Kingdom,54
3398,16931,United Kingdom,898
3399,16932,United Kingdom,53
3400,16933,United Kingdom,49
3401,16934,United Kingdom,62
3402,16936,United Kingdom,57
3403,16938,United Kingdom,242
3404,16940,United Kingdom,305
3405,16942,United Kingdom,283
3406,16943,United Kingdom,33
3407,16945,United Kingdom,249
3408,16947,United Kingdom,21
3409,16948,United Kingdom,19
3410,16949,United Kingdom,61
3411,16950,United Kingdom,42
3412,16951,United Kingdom,87
3413,16952,United Kingdom,16
3414,16953,United Kingdom,1
3415,16954,United Kingdom,54
3416,16955,United Kingdom,26
3417,16956,United Kingdom,18
3418,16957,United Kingdom,16
3419,16959,United Kingdom,7
3420,16960,United Kingdom,101
3421,16961,United Kingdom,14
3422,16963,United Kingdom,7
3423,16965,United Kingdom,26
3424,16966,United Kingdom,31
3425,16967,United Kingdom,21
3426,16968,United Kingdom,31
3427,16969,United Kingdom,42
3428,16971,United Kingdom,42
3429,16976,United Kingdom,2
3430,16978,United Kingdom,39
3431,16979,United Kingdom,91
3432,16980,United Kingdom,87
3433,16982,United Kingdom,22
3434,16983,United Kingdom,149
3435,16984,United Kingdom,418
3436,16985,United Kingdom,121
3437,16986,United Kingdom,3
3438,16987,United Kingdom,129
3439,16988,United Kingdom,7
3440,16989,United Kingdom,12
3441,16990,United Kingdom,1
3442,16992,United Kingdom,95
3443,16995,United Kingdom,1
3444,16996,United Kingdom,41
3445,16997,United Kingdom,12
3446,16998,United Kingdom,6
3447,16999,United Kingdom,23
3448,17001,United Kingdom,169
3449,17002,United Kingdom,50
3450,17004,United Kingdom,44
3451,17006,United Kingdom,44
3452,17007,United Kingdom,53
3453,17010,United Kingdom,12
3454,17011,United Kingdom,15
3455,17014,United Kingdom,75
3456,17015,United Kingdom,217
3457,17017,United Kingdom,268
3458,17018,United Kingdom,16
3459,17019,United Kingdom,234
3460,17022,United Kingdom,7
3461,17024,United Kingdom,3
3462,17025,United Kingdom,9
3463,17026,United Kingdom,4
3464,17027,United Kingdom,155
3465,17029,United Kingdom,2
3466,17030,United Kingdom,11
3467,17031,United Kingdom,22
3468,17033,United Kingdom,28
3469,17034,United Kingdom,32
3470,17035,United Kingdom,32
3471,17037,United Kingdom,77
3472,17038,United Kingdom,22
3473,17040,United Kingdom,15
3474,17041,United Kingdom,71
3475,17042,United Kingdom,98
3476,17043,United Kingdom,102
3477,17044,United Kingdom,10
3478,17045,United Kingdom,22
3479,17046,United Kingdom,22
3480,17047,United Kingdom,65
3481,17048,United Kingdom,48
3482,17049,United Kingdom,322
3483,17050,United Kingdom,316
3484,17051,United Kingdom,43
3485,17052,United Kingdom,92
3486,17053,United Kingdom,14
3487,17054,United Kingdom,84
3488,17058,United Kingdom,62
3489,17059,United Kingdom,516
3490,17060,United Kingdom,5
3491,17061,United Kingdom,101
3492,17062,United Kingdom,71
3493,17063,United Kingdom,82
3494,17064,United Kingdom,62
3495,17065,United Kingdom,1
3496,17068,United Kingdom,297
3497,17069,United Kingdom,154
3498,17070,United Kingdom,64
3499,17071,United Kingdom,148
3500,17073,United Kingdom,174
3501,17075,United Kingdom,80
3502,17076,United Kingdom,25
3503,17078,United Kingdom,28
3504,17079,United Kingdom,2
3505,17080,United Kingdom,9
3506,17081,United Kingdom,64
3507,17082,United Kingdom,81
3508,17083,United Kingdom,52
3509,17084,United Kingdom,162
3510,17085,United Kingdom,189
3511,17086,United Kingdom,96
3512,17088,United Kingdom,115
3513,17090,United Kingdom,64
3514,17091,United Kingdom,198
3515,17092,United Kingdom,125
3516,17094,United Kingdom,15
3517,17095,United Kingdom,77
3518,17096,United Kingdom,52
3519,17097,Spain,213
3520,17100,United Kingdom,65
3521,17101,United Kingdom,42
3522,17102,United Kingdom,1
3523,17105,United Kingdom,90
3524,17107,United Kingdom,421
3525,17109,United Kingdom,121
3526,17110,United Kingdom,12
3527,17111,United Kingdom,30
3528,17114,United Kingdom,135
3529,17115,United Kingdom,43
3530,17117,United Kingdom,9
3531,17118,United Kingdom,10
3532,17119,United Kingdom,38
3533,17120,United Kingdom,18
3534,17122,United Kingdom,7
3535,17123,United Kingdom,9
3536,17124,United Kingdom,32
3537,17125,United Kingdom,40
3538,17126,United Kingdom,262
3539,17128,United Kingdom,14
3540,17131,United Kingdom,134
3541,17133,United Kingdom,27
3542,17134,United Kingdom,24
3543,17135,United Kingdom,52
3544,17138,United Kingdom,24
3545,17139,United Kingdom,487
3546,17140,United Kingdom,20
3547,17142,United Kingdom,15
3548,17144,United Kingdom,48
3549,17146,United Kingdom,35
3550,17147,United Kingdom,85
3551,17148,United Kingdom,9
3552,17152,United Kingdom,16
3553,17153,United Kingdom,14
3554,17154,United Kingdom,23
3555,17155,United Kingdom,20
3556,17157,United Kingdom,15
3557,17158,United Kingdom,67
3558,17159,United Kingdom,102
3559,17160,United Kingdom,229
3560,17162,United Kingdom,105
3561,17163,United Kingdom,5
3562,17164,United Kingdom,145
3563,17165,United Kingdom,10
3564,17166,United Kingdom,14
3565,17169,United Kingdom,60
3566,17171,United Kingdom,16
3567,17172,United Kingdom,16
3568,17173,United Kingdom,87
3569,17174,United Kingdom,4
3570,17175,United Kingdom,64
3571,17176,United Kingdom,15
3572,17179,United Kingdom,80
3573,17180,United Kingdom,131
3574,17181,United Kingdom,23
3575,17183,United Kingdom,76
3576,17186,United Kingdom,2
3577,17187,United Kingdom,10
3578,17188,United Kingdom,89
3579,17189,United Kingdom,61
3580,17190,United Kingdom,20
3581,17191,United Kingdom,237
3582,17193,United Kingdom,35
3583,17194,United Kingdom,29
3584,17197,United Kingdom,29
3585,17198,United Kingdom,96
3586,17201,United Kingdom,40
3587,17203,United Kingdom,152
3588,17204,United Kingdom,67
3589,17205,United Kingdom,13
3590,17206,United Kingdom,7
3591,17211,United Kingdom,213
3592,17212,United Kingdom,4
3593,17213,United Kingdom,164
3594,17214,United Kingdom,104
3595,17217,United Kingdom,9
3596,17218,United Kingdom,274
3597,17219,United Kingdom,25
3598,17220,United Kingdom,472
3599,17221,United Kingdom,63
3600,17222,United Kingdom,28
3601,17223,United Kingdom,49
3602,17226,United Kingdom,21
3603,17227,United Kingdom,47
3604,17228,United Kingdom,208
3605,17229,United Kingdom,47
3606,17230,United Kingdom,73
3607,17231,United Kingdom,546
3608,17232,United Kingdom,36
3609,17233,United Kingdom,25
3610,17234,United Kingdom,14
3611,17235,United Kingdom,29
3612,17236,United Kingdom,105
3613,17237,United Kingdom,19
3614,17238,United Kingdom,566
3615,17239,United Kingdom,16
3616,17242,United Kingdom,40
3617,17243,United Kingdom,407
3618,17244,United Kingdom,31
3619,17245,United Kingdom,9
3620,17247,United Kingdom,55
3621,17248,United Kingdom,69
3622,17250,United Kingdom,57
3623,17251,United Kingdom,39
3624,17252,United Kingdom,87
3625,17253,United Kingdom,18
3626,17254,United Kingdom,112
3627,17255,United Kingdom,78
3628,17256,United Kingdom,16
3629,17259,United Kingdom,124
3630,17262,United Kingdom,12
3631,17263,United Kingdom,23
3632,17265,United Kingdom,127
3633,17266,United Kingdom,80
3634,17267,United Kingdom,38
3635,17268,United Kingdom,6
3636,17272,United Kingdom,116
3637,17274,United Kingdom,27
3638,17277,United Kingdom,69
3639,17278,United Kingdom,15
3640,17279,United Kingdom,9
3641,17282,United Kingdom,94
3642,17284,United Kingdom,294
3643,17286,United Kingdom,45
3644,17287,United Kingdom,124
3645,17288,United Kingdom,142
3646,17289,United Kingdom,112
3647,17290,United Kingdom,102
3648,17291,United Kingdom,1
3649,17293,United Kingdom,135
3650,17295,United Kingdom,69
3651,17297,United Kingdom,51
3652,17298,United Kingdom,30
3653,17299,United Kingdom,57
3654,17301,United Kingdom,66
3655,17302,United Kingdom,81
3656,17303,United Kingdom,53
3657,17306,United Kingdom,69
3658,17307,United Kingdom,1
3659,17309,United Kingdom,12
3660,17311,United Kingdom,55
3661,17312,United Kingdom,14
3662,17313,United Kingdom,28
3663,17314,United Kingdom,136
3664,17315,United Kingdom,487
3665,17317,United Kingdom,11
3666,17320,United Kingdom,73
3667,17321,United Kingdom,107
3668,17323,United Kingdom,204
3669,17324,United Kingdom,50
3670,17325,United Kingdom,6
3671,17329,United Kingdom,33
3672,17330,United Kingdom,6
3673,17331,United Kingdom,1
3674,17333,United Kingdom,28
3675,17334,United Kingdom,12
3676,17337,United Kingdom,548
3677,17338,United Kingdom,757
3678,17339,United Kingdom,9
3679,17340,United Kingdom,424
3680,17341,United Kingdom,183
3681,17343,United Kingdom,17
3682,17344,United Kingdom,32
3683,17345,United Kingdom,87
3684,17346,United Kingdom,503
3685,17347,United Kingdom,1
3686,17348,United Kingdom,215
3687,17349,United Kingdom,9
3688,17350,United Kingdom,72
3689,17351,United Kingdom,27
3690,17353,United Kingdom,8
3691,17354,United Kingdom,16
3692,17356,United Kingdom,19
3693,17357,United Kingdom,45
3694,17358,United Kingdom,59
3695,17359,United Kingdom,15
3696,17360,United Kingdom,132
3697,17361,United Kingdom,29
3698,17362,United Kingdom,35
3699,17364,United Kingdom,414
3700,17365,United Kingdom,468
3701,17367,United Kingdom,34
3702,17368,United Kingdom,128
3703,17370,United Kingdom,33
3704,17371,United Kingdom,87
3705,17372,United Kingdom,253
3706,17373,United Kingdom,57
3707,17374,United Kingdom,28
3708,17375,United Kingdom,71
3709,17376,United Kingdom,24
3710,17377,United Kingdom,419
3711,17379,United Kingdom,83
3712,17381,United Kingdom,110
3713,17382,United Kingdom,2
3714,17383,United Kingdom,51
3715,17384,United Kingdom,15
3716,17385,United Kingdom,47
3717,17386,United Kingdom,28
3718,17387,United Kingdom,78
3719,17388,United Kingdom,15
3720,17389,United Kingdom,224
3721,17391,United Kingdom,3
3722,17392,United Kingdom,62
3723,17394,United Kingdom,4
3724,17396,United Kingdom,27
3725,17397,United Kingdom,92
3726,17398,United Kingdom,38
3727,17400,United Kingdom,213
3728,17402,United Kingdom,59
3729,17403,United Kingdom,33
3730,17404,Sweden,201
3731,17405,United Kingdom,94
3732,17406,United Kingdom,116
3733,17408,United Kingdom,2
3734,17409,United Kingdom,13
3735,17410,United Kingdom,64
3736,17411,United Kingdom,43
3737,17412,United Kingdom,66
3738,17414,United Kingdom,6
3739,17415,United Kingdom,14
3740,17416,United Kingdom,271
3741,17418,United Kingdom,30
3742,17419,United Kingdom,208
3743,17420,United Kingdom,30
3744,17422,United Kingdom,135
3745,17423,United Kingdom,28
3746,17425,United Kingdom,43
3747,17426,United Kingdom,272
3748,17427,United Kingdom,2
3749,17428,United Kingdom,343
3750,17429,United Kingdom,42
3751,17430,United Kingdom,14
3752,17431,United Kingdom,43
3753,17432,United Kingdom,48
3754,17433,United Kingdom,54
3755,17434,United Kingdom,138
3756,17436,United Kingdom,9
3757,17438,United Kingdom,19
3758,17440,United Kingdom,8
3759,17442,United Kingdom,140
3760,17443,Canada,1
3761,17444,Canada,135
3762,17446,United Kingdom,9
3763,17447,United Kingdom,36
3764,17448,United Kingdom,1
3765,17449,United Kingdom,279
3766,17450,United Kingdom,351
3767,17451,United Kingdom,107
3768,17453,United Kingdom,19
3769,17454,United Kingdom,61
3770,17455,United Kingdom,8
3771,17456,United Kingdom,17
3772,17457,United Kingdom,19
3773,17458,United Kingdom,54
3774,17459,United Kingdom,111
3775,17460,United Kingdom,37
3776,17461,United Kingdom,111
3777,17462,United Kingdom,28
3778,17463,United Kingdom,219
3779,17464,United Kingdom,9
3780,17466,United Kingdom,41
3781,17468,United Kingdom,5
3782,17469,United Kingdom,90
3783,17470,United Kingdom,78
3784,17472,United Kingdom,181
3785,17475,United Kingdom,14
3786,17480,United Kingdom,31
3787,17481,United Kingdom,83
3788,17483,United Kingdom,21
3789,17486,United Kingdom,24
3790,17489,United Kingdom,29
3791,17490,United Kingdom,86
3792,17491,United Kingdom,110
3793,17492,United Kingdom,12
3794,17495,United Kingdom,27
3795,17496,United Kingdom,10
3796,17498,United Kingdom,17
3797,17499,United Kingdom,40
3798,17500,United Kingdom,5
3799,17501,United Kingdom,18
3800,17502,United Kingdom,28
3801,17503,United Kingdom,38
3802,17504,United Kingdom,140
3803,17505,United Kingdom,52
3804,17506,United Kingdom,16
3805,17507,United Kingdom,88
3806,17508,Greece,22
3807,17509,United Kingdom,369
3808,17510,United Kingdom,20
3809,17511,United Kingdom,1076
3810,17512,United Kingdom,106
3811,17513,United Kingdom,6
3812,17514,United Kingdom,40
3813,17515,United Kingdom,87
3814,17516,United Kingdom,137
3815,17517,United Kingdom,11
3816,17519,United Kingdom,83
3817,17520,United Kingdom,30
3818,17521,United Kingdom,46
3819,17522,United Kingdom,73
3820,17523,United Kingdom,33
3821,17524,United Kingdom,6
3822,17525,United Kingdom,9
3823,17526,United Kingdom,23
3824,17527,United Kingdom,49
3825,17528,United Kingdom,260
3826,17530,United Kingdom,394
3827,17531,United Kingdom,15
3828,17534,United Kingdom,9
3829,17535,United Kingdom,13
3830,17536,United Kingdom,3
3831,17537,United Kingdom,75
3832,17538,United Kingdom,9
3833,17540,United Kingdom,26
3834,17542,United Kingdom,25
3835,17545,United Kingdom,145
3836,17547,United Kingdom,2
3837,17548,United Kingdom,17
3838,17549,United Kingdom,6
3839,17550,United Kingdom,42
3840,17551,United Kingdom,43
3841,17552,United Kingdom,51
3842,17553,United Kingdom,2
3843,17554,United Kingdom,88
3844,17555,United Kingdom,106
3845,17556,United Kingdom,6
3846,17557,United Kingdom,34
3847,17560,United Kingdom,27
3848,17561,United Kingdom,46
3849,17562,United Kingdom,64
3850,17564,United Kingdom,49
3851,17566,United Kingdom,152
3852,17567,United Kingdom,177
3853,17569,United Kingdom,29
3854,17571,United Kingdom,299
3855,17572,United Kingdom,12
3856,17573,United Kingdom,26
3857,17574,United Kingdom,8
3858,17576,United Kingdom,417
3859,17578,United Kingdom,6
3860,17579,United Kingdom,52
3861,17580,United Kingdom,45
3862,17581,United Kingdom,452
3863,17582,United Kingdom,29
3864,17584,United Kingdom,36
3865,17585,United Kingdom,214
3866,17588,United Kingdom,23
3867,17589,United Kingdom,253
3868,17590,United Kingdom,201
3869,17591,United Kingdom,167
3870,17593,United Kingdom,215
3871,17594,United Kingdom,50
3872,17595,United Kingdom,83
3873,17596,United Kingdom,270
3874,17597,United Kingdom,55
